id,sku,kinds,stime,num,unit_price,total_price,longitude,latitude
2024100600000010,10531,B,2024-10-06,2,139.55,279.1,125.0,20.0
2024100600000010,10541,B,2024-10-06,1,108.0,108.0,80.0,25.0
2024100600000010,10594,B,2024-10-06,1,174.83,174.83,110.0,45.0
2024100601000011,10576,E,2024-10-06,1,119.41,119.41,100.0,30.0
2024100601000012,10598,E,2024-10-06,1,72.55,72.55,80.0,25.0
2024100601000012,10581,E,2024-10-06,3,150.37,451.11,110.0,30.0
2024100601000012,10553,E,2024-10-06,1,117.76,117.76,125.0,50.0
2024100600000013,10501,E,2024-10-06,1,131.63,131.63,100.0,25.0
2024100600000013,10546,E,2024-10-06,1,129.78,129.78,95.0,15.0
2024100601000014,10509,E,2024-10-06,1,99.18,99.18,75.0,40.0
2024100601000014,10604,E,2024-10-06,1,126.78,126.78,130.0,45.0
2024100601000014,10599,E,2024-10-06,2,139.89,279.78,95.0,35.0
2024100600000015,10549,D,2024-10-06,1,194.73,194.73,95.0,25.0
2024100600000016,10533,D,2024-10-06,1,148.54,148.54,90.0,10.0
2024100600000016,10588,D,2024-10-06,1,229.67,229.67,115.0,35.0
2024100600000017,10530,A,2024-10-06,1,105.53,105.53,120.0,25.0
2024100600000017,10589,A,2024-10-06,1,157.45,157.45,100.0,45.0
2024100600000017,10574,A,2024-10-06,1,99.86,99.86,110.0,50.0
2024100600000018,10554,A,2024-10-06,1,139.16,139.16,105.0,25.0
2024100600000018,10573,A,2024-10-06,1,190.78,190.78,100.0,35.0
2024100601000019,10572,C,2024-10-06,3,142.96,428.88,85.0,35.0
2024100601000019,10592,C,2024-10-06,1,126.19,126.19,95.0,35.0
2024100601000019,10501,C,2024-10-06,2,102.38,204.76,100.0,15.0
2024100601000020,10587,D,2024-10-06,1,160.98,160.98,115.0,30.0
2024100601000020,10547,D,2024-10-06,2,153.18,306.36,80.0,45.0
2024100601000020,10528,D,2024-10-06,1,272.02,272.02,130.0,50.0
2024100600000021,10598,C,2024-10-06,2,224.62,449.24,125.0,20.0
2024100600000021,10514,C,2024-10-06,1,160.87,160.87,85.0,45.0
2024100600000021,10534,C,2024-10-06,3,192.13,576.39,90.0,30.0
2024100600000021,10600,C,2024-10-06,2,103.11,206.22,100.0,20.0
2024100600000021,10593,C,2024-10-06,1,236.08,236.08,100.0,50.0
2024100600000021,10544,C,2024-10-06,1,142.54,142.54,115.0,15.0
2024100600000021,10571,C,2024-10-06,3,131.67,395.01,85.0,50.0
2024100600000022,10531,B,2024-10-06,1,136.27,136.27,75.0,45.0
2024100600000022,10520,B,2024-10-06,2,176.11,352.22,115.0,20.0
2024100600000022,10513,B,2024-10-06,3,166.6,499.8,125.0,20.0
2024100600000022,10536,B,2024-10-06,1,177.95,177.95,105.0,25.0
2024100600000022,10514,B,2024-10-06,2,142.49,284.98,100.0,35.0
2024100600000022,10556,B,2024-10-06,1,177.25,177.25,105.0,30.0
2024100600000023,10558,C,2024-10-06,1,123.6,123.6,110.0,25.0
2024100600000023,10562,C,2024-10-06,1,101.3,101.3,85.0,45.0
2024100600000024,10557,B,2024-10-06,1,106.9,106.9,85.0,40.0
2024100600000025,10571,B,2024-10-06,1,170.35,170.35,125.0,45.0
2024100601000026,10573,F,2024-10-06,1,214.63,214.63,115.0,30.0
2024100601000026,10599,F,2024-10-06,2,108.8,217.6,115.0,10.0
2024100601000026,10558,F,2024-10-06,3,123.6,370.8,105.0,45.0
2024100600000027,10505,B,2024-10-06,1,207.25,207.25,80.0,45.0
2024100601000028,10566,E,2024-10-06,1,106.05,106.05,100.0,20.0
2024100601000028,10551,E,2024-10-06,1,163.07,163.07,110.0,30.0
2024100601000029,10520,F,2024-10-06,1,173.11,173.11,125.0,10.0
2024100601000029,10548,F,2024-10-06,2,195.07,390.14,80.0,45.0
2024100700000000,10510,C,2024-10-07,1,96.07,96.07,100.0,30.0
2024100700000001,10521,C,2024-10-07,3,140.22,420.66,100.0,45.0
2024100700000001,10527,C,2024-10-07,1,105.0,105.0,125.0,15.0
2024100700000001,10599,C,2024-10-07,1,139.89,139.89,85.0,10.0
2024100700000002,10515,F,2024-10-07,1,205.2,205.2,120.0,30.0
2024100700000002,10554,F,2024-10-07,1,131.28,131.28,95.0,20.0
2024100700000002,10505,F,2024-10-07,1,201.93,201.93,100.0,45.0
2024100700000003,10525,D,2024-10-07,1,132.66,132.66,125.0,45.0
2024100700000004,10548,B,2024-10-07,1,162.41,162.41,130.0,10.0
2024100700000004,10574,B,2024-10-07,1,141.83,141.83,85.0,20.0
2024100700000005,10593,F,2024-10-07,1,212.47,212.47,100.0,25.0
2024100700000005,10604,F,2024-10-07,1,177.53,177.53,130.0,20.0
2024100700000005,10594,F,2024-10-07,2,120.07,240.14,95.0,15.0
2024100700000005,10518,F,2024-10-07,1,143.3,143.3,125.0,45.0
2024100700000006,10537,B,2024-10-07,1,197.09,197.09,90.0,45.0
2024100700000007,10545,B,2024-10-07,1,189.72,189.72,130.0,50.0
2024100700000007,10552,B,2024-10-07,1,196.97,196.97,105.0,25.0
2024100700000008,10585,A,2024-10-07,1,109.94,109.94,90.0,45.0
2024100700000008,10542,A,2024-10-07,1,153.0,153.0,130.0,15.0
2024100700000009,10565,B,2024-10-07,1,148.2,148.2,120.0,40.0
2024100700000009,10537,B,2024-10-07,1,157.67,157.67,95.0,10.0
2024100700000009,10559,B,2024-10-07,1,195.35,195.35,115.0,25.0
2024100700000010,10594,B,2024-10-07,1,158.1,158.1,120.0,40.0
2024100700000011,10579,A,2024-10-07,3,146.66,439.98,105.0,30.0
2024100700000012,10576,C,2024-10-07,1,190.95,190.95,105.0,40.0
2024100701000013,10547,D,2024-10-07,1,187.9,187.9,75.0,45.0
2024100701000013,10590,D,2024-10-07,1,126.31,126.31,90.0,50.0
2024100701000013,10593,D,2024-10-07,1,124.41,124.41,125.0,45.0
2024100701000013,10519,D,2024-10-07,2,193.38,386.76,110.0,45.0
2024100701000013,10535,D,2024-10-07,1,94.02,94.02,80.0,45.0
2024100701000013,10577,D,2024-10-07,1,144.93,144.93,90.0,25.0
2024100700000014,10523,B,2024-10-07,1,149.21,149.21,85.0,50.0
2024100700000014,10511,B,2024-10-07,1,167.45,167.45,100.0,10.0
2024100700000015,10522,C,2024-10-07,1,100.79,100.79,105.0,10.0
2024100700000016,10501,E,2024-10-07,1,142.06,142.06,105.0,25.0
2024100700000016,10583,E,2024-10-07,1,205.65,205.65,115.0,15.0
2024100700000017,10501,F,2024-10-07,1,131.63,131.63,100.0,20.0
2024100700000017,10527,F,2024-10-07,1,105.0,105.0,75.0,20.0
2024100700000017,10564,F,2024-10-07,2,157.22,314.44,110.0,40.0
2024100700000018,10602,C,2024-10-07,2,161.81,323.62,110.0,45.0
2024100700000018,10585,C,2024-10-07,1,137.94,137.94,100.0,10.0
2024100700000018,10514,C,2024-10-07,3,178.74,536.22,120.0,40.0
2024100700000018,10507,C,2024-10-07,2,104.36,208.72,130.0,15.0
2024100700000018,10560,C,2024-10-07,1,90.15,90.15,110.0,20.0
2024100700000018,10528,C,2024-10-07,1,120.68,120.68,80.0,45.0
2024100700000019,10581,F,2024-10-07,1,102.56,102.56,100.0,45.0
2024100700000019,10504,F,2024-10-07,1,94.66,94.66,90.0,40.0
2024100700000020,10513,E,2024-10-07,1,139.5,139.5,85.0,25.0
2024100701000021,10520,B,2024-10-07,2,216.39,432.78,100.0,20.0
2024100701000021,10582,B,2024-10-07,2,231.76,463.52,80.0,25.0
2024100700000022,10525,A,2024-10-07,1,117.6,117.6,85.0,30.0
2024100700000022,10559,A,2024-10-07,1,140.21,140.21,95.0,10.0
2024100701000023,10500,B,2024-10-07,2,221.95,443.9,90.0,15.0
2024100701000023,10529,B,2024-10-07,1,123.47,123.47,85.0,50.0
2024100701000024,10584,C,2024-10-07,1,184.79,184.79,90.0,45.0
2024100701000024,10552,C,2024-10-07,1,221.59,221.59,90.0,20.0
2024100701000024,10520,C,2024-10-07,1,157.09,157.09,95.0,45.0
2024100800000000,10552,A,2024-10-08,1,172.35,172.35,110.0,45.0
2024100800000001,10542,D,2024-10-08,1,170.0,170.0,85.0,40.0
2024100800000001,10525,D,2024-10-08,1,213.43,213.43,105.0,45.0
2024100801000002,10523,D,2024-10-08,1,134.29,134.29,100.0,30.0
2024100801000002,10567,D,2024-10-08,1,100.06,100.06,85.0,50.0
2024100800000003,10531,A,2024-10-08,1,139.55,139.55,85.0,45.0
2024100800000004,10534,A,2024-10-08,1,172.92,172.92,105.0,30.0
2024100800000005,10551,C,2024-10-08,3,163.07,489.21,100.0,25.0
2024100801000006,10586,F,2024-10-08,1,133.52,133.52,80.0,30.0
2024100801000006,10591,F,2024-10-08,1,144.3,144.3,90.0,15.0
2024100800000007,10505,B,2024-10-08,2,181.74,363.48,110.0,15.0
2024100800000007,10567,B,2024-10-08,1,148.11,148.11,100.0,45.0
2024100800000008,10552,E,2024-10-08,1,98.22,98.22,80.0,25.0
2024100800000008,10603,E,2024-10-08,1,138.89,138.89,85.0,50.0
2024100800000009,10559,C,2024-10-08,2,174.01,348.02,110.0,25.0
2024100800000009,10554,C,2024-10-08,1,187.54,187.54,125.0,10.0
2024100801000010,10555,D,2024-10-08,2,141.07,282.14,120.0,25.0
2024100800000011,10577,E,2024-10-08,1,215.17,215.17,130.0,30.0
2024100800000011,10566,E,2024-10-08,1,152.06,152.06,80.0,30.0
2024100801000012,10552,E,2024-10-08,1,246.21,246.21,100.0,30.0
2024100801000012,10602,E,2024-10-08,1,210.23,210.23,115.0,35.0
2024100801000013,10525,F,2024-10-08,3,132.66,397.98,95.0,20.0
2024100801000013,10543,F,2024-10-08,1,128.96,128.96,90.0,35.0
2024100800000014,10592,D,2024-10-08,1,156.16,156.16,95.0,50.0
2024100800000014,10554,D,2024-10-08,1,101.28,101.28,100.0,25.0
2024100800000014,10508,D,2024-10-08,1,103.6,103.6,95.0,15.0
2024100800000015,10606,F,2024-10-08,1,153.24,153.24,100.0,30.0
2024100800000016,10517,E,2024-10-08,1,142.55,142.55,75.0,25.0
2024100800000016,10596,E,2024-10-08,2,89.33,178.66,100.0,35.0
2024100800000016,10512,E,2024-10-08,1,124.44,124.44,90.0,10.0
2024100801000017,10513,D,2024-10-08,1,139.5,139.5,95.0,20.0
2024100801000017,10507,D,2024-10-08,1,114.73,114.73,75.0,25.0
2024100800000018,10586,A,2024-10-08,1,149.63,149.63,75.0,45.0
2024100801000019,10540,C,2024-10-08,1,113.11,113.11,90.0,15.0
2024100800000020,10567,B,2024-10-08,1,185.14,185.14,100.0,15.0
2024100800000020,10558,B,2024-10-08,3,227.59,682.77,125.0,30.0
2024100800000021,10536,B,2024-10-08,1,155.86,155.86,85.0,10.0
2024100800000022,10552,C,2024-10-08,1,147.33,147.33,125.0,45.0
2024100800000022,10564,C,2024-10-08,1,61.49,61.49,100.0,45.0
2024100901000000,10531,C,2024-10-09,2,303.03,606.06,110.0,30.0
2024100901000001,10516,A,2024-10-09,1,214.58,214.58,105.0,10.0
2024100901000002,10530,C,2024-10-09,1,105.53,105.53,95.0,40.0
2024100901000002,10572,C,2024-10-09,1,216.76,216.76,100.0,25.0
2024100901000002,10563,C,2024-10-09,1,180.34,180.34,95.0,10.0
2024100900000003,10585,B,2024-10-09,1,109.94,109.94,125.0,40.0
2024100900000003,10594,B,2024-10-09,2,175.67,351.34,95.0,35.0
2024100900000003,10514,B,2024-10-09,1,174.99,174.99,120.0,20.0
2024100900000004,10594,E,2024-10-09,1,135.08,135.08,125.0,50.0
2024100900000004,10554,E,2024-10-09,1,168.79,168.79,85.0,45.0
2024100900000005,10604,B,2024-10-09,1,130.61,130.61,100.0,15.0
2024100900000005,10537,B,2024-10-09,1,118.5,118.5,115.0,25.0
2024100900000006,10507,E,2024-10-09,2,131.08,262.16,100.0,40.0
2024100900000007,10595,E,2024-10-09,2,120.81,241.62,125.0,45.0
2024100900000007,10581,E,2024-10-09,1,145.12,145.12,75.0,35.0
2024100900000007,10601,E,2024-10-09,1,258.77,258.77,115.0,15.0
2024100900000008,10563,C,2024-10-09,1,160.3,160.3,105.0,45.0
2024100900000008,10516,C,2024-10-09,1,123.4,123.4,100.0,15.0
2024100901000009,10505,B,2024-10-09,1,78.68,78.68,90.0,50.0
2024100900000010,10565,D,2024-10-09,1,75.47,75.47,100.0,20.0
2024100900000011,10505,C,2024-10-09,1,259.06,259.06,80.0,20.0
2024100900000012,10567,E,2024-10-09,2,148.98,297.96,100.0,40.0
2024100900000012,10545,E,2024-10-09,1,124.34,124.34,80.0,25.0
2024100900000012,10591,E,2024-10-09,1,167.52,167.52,90.0,35.0
2024100900000012,10544,E,2024-10-09,1,94.99,94.99,120.0,45.0
2024100900000012,10584,E,2024-10-09,2,166.31,332.62,110.0,35.0
2024100900000012,10572,E,2024-10-09,1,127.07,127.07,95.0,35.0
2024100900000013,10515,B,2024-10-09,1,182.4,182.4,105.0,15.0
2024100901000014,10602,E,2024-10-09,1,210.23,210.23,115.0,30.0
2024100901000014,10558,E,2024-10-09,1,139.05,139.05,125.0,50.0
2024100901000014,10551,E,2024-10-09,1,190.05,190.05,100.0,50.0
2024100901000014,10590,E,2024-10-09,1,162.4,162.4,115.0,20.0
2024100901000014,10556,E,2024-10-09,1,104.45,104.45,120.0,10.0
2024100901000015,10569,F,2024-10-09,3,150.17,450.51,115.0,35.0
2024100901000015,10553,F,2024-10-09,1,84.31,84.31,110.0,30.0
2024100901000015,10569,F,2024-10-09,1,141.41,141.41,125.0,20.0
2024100901000015,10511,F,2024-10-09,1,167.45,167.45,100.0,30.0
2024100901000015,10536,F,2024-10-09,3,99.02,297.06,85.0,15.0
2024100900000016,10519,D,2024-10-09,1,128.1,128.1,80.0,45.0
2024100900000017,10596,C,2024-10-09,1,161.89,161.89,125.0,30.0
2024100901000018,10600,E,2024-10-09,1,132.82,132.82,100.0,45.0
2024100900000019,10538,C,2024-10-09,1,174.13,174.13,100.0,35.0
2024100901000020,10540,A,2024-10-09,1,202.67,202.67,105.0,20.0
2024100901000020,10582,A,2024-10-09,2,206.01,412.02,90.0,25.0
2024100901000020,10504,A,2024-10-09,1,82.83,82.83,105.0,25.0
2024100900000021,10512,E,2024-10-09,1,138.82,138.82,100.0,45.0
2024100900000022,10606,F,2024-10-09,2,133.69,267.38,75.0,10.0
2024100901000023,10583,B,2024-10-09,1,205.65,205.65,75.0,40.0
2024100900000024,10541,D,2024-10-09,3,108.0,324.0,125.0,35.0
2024100900000024,10546,D,2024-10-09,1,219.25,219.25,105.0,10.0
2024100900000024,10551,D,2024-10-09,1,209.57,209.57,80.0,30.0
2024100900000024,10572,D,2024-10-09,1,207.57,207.57,95.0,35.0
2024100900000024,10578,D,2024-10-09,1,105.39,105.39,125.0,25.0
2024100900000024,10501,D,2024-10-09,2,104.76,209.52,85.0,40.0
20241001000000000,10528,E,2024-10-010,1,211.57,211.57,80.0,20.0
20241001000000000,10512,E,2024-10-010,1,158.65,158.65,90.0,45.0
20241001000000000,10582,E,2024-10-010,1,235.55,235.55,110.0,10.0
20241001000000000,10585,E,2024-10-010,1,137.42,137.42,75.0,30.0
20241001000000000,10511,E,2024-10-010,1,209.31,209.31,90.0,15.0
20241001000000001,10585,A,2024-10-010,1,123.68,123.68,125.0,10.0
20241001000000001,10533,A,2024-10-010,1,123.65,123.65,80.0,15.0
20241001001000002,10548,E,2024-10-010,2,144.36,288.72,120.0,45.0
20241001000000003,10543,C,2024-10-010,3,128.96,386.88,100.0,35.0
20241001000000004,10557,D,2024-10-010,1,120.27,120.27,100.0,40.0
20241001000000005,10600,C,2024-10-010,1,194.21,194.21,95.0,40.0
20241001000000006,10597,E,2024-10-010,1,116.19,116.19,110.0,30.0
20241001000000007,10510,F,2024-10-010,2,109.79,219.58,105.0,45.0
20241001000000007,10552,F,2024-10-010,2,132.6,265.2,110.0,15.0
20241001000000007,10518,F,2024-10-010,1,161.22,161.22,95.0,10.0
20241001000000007,10569,F,2024-10-010,1,176.76,176.76,105.0,40.0
20241001000000007,10521,F,2024-10-010,1,116.73,116.73,85.0,35.0
20241001000000007,10504,F,2024-10-010,1,82.83,82.83,80.0,25.0
20241001000000008,10506,C,2024-10-010,1,82.42,82.42,95.0,25.0
20241001000000008,10585,C,2024-10-010,1,123.8,123.8,80.0,40.0
20241001000000009,10584,E,2024-10-010,1,137.56,137.56,110.0,10.0
20241001001000010,10517,F,2024-10-010,2,158.78,317.56,90.0,30.0
20241001001000010,10578,F,2024-10-010,2,246.49,492.98,80.0,45.0
20241001001000011,10567,E,2024-10-010,1,125.07,125.07,95.0,30.0
20241001001000012,10572,C,2024-10-010,1,240.84,240.84,130.0,50.0
20241001001000012,10527,C,2024-10-010,2,81.67,163.34,80.0,35.0
20241001001000012,10566,C,2024-10-010,1,94.26,94.26,90.0,45.0
20241001000000013,10513,A,2024-10-010,1,107.24,107.24,95.0,35.0
20241001000000013,10541,A,2024-10-010,1,124.1,124.1,75.0,20.0
20241001000000013,10551,A,2024-10-010,1,235.76,235.76,105.0,10.0
20241001000000013,10504,A,2024-10-010,1,118.33,118.33,100.0,35.0
20241001000000013,10575,A,2024-10-010,1,175.21,175.21,125.0,40.0
20241001000000014,10557,A,2024-10-010,1,189.26,189.26,85.0,50.0
20241001000000014,10601,A,2024-10-010,2,120.47,240.94,120.0,40.0
20241001000000014,10597,A,2024-10-010,1,207.64,207.64,125.0,10.0
20241001000000014,10531,A,2024-10-010,2,235.69,471.38,115.0,50.0
20241001000000014,10603,A,2024-10-010,1,203.26,203.26,120.0,20.0
20241001000000014,10571,A,2024-10-010,1,93.43,93.43,75.0,15.0
20241001000000014,10601,A,2024-10-010,1,232.89,232.89,80.0,45.0
20241001001000015,10547,E,2024-10-010,1,141.37,141.37,125.0,15.0
20241001000000016,10501,D,2024-10-010,1,117.01,117.01,100.0,50.0
20241001001000017,10528,D,2024-10-010,1,180.84,180.84,95.0,10.0
20241001001000017,10523,D,2024-10-010,2,119.37,238.74,85.0,50.0
20241001001000018,10559,F,2024-10-010,1,156.28,156.28,85.0,25.0
20241001001000018,10549,F,2024-10-010,1,165.65,165.65,120.0,25.0
20241001000000019,10512,F,2024-10-010,1,137.97,137.97,110.0,40.0
20241001000000019,10553,F,2024-10-010,1,96.35,96.35,90.0,35.0
20241001000000020,10547,C,2024-10-010,1,157.08,157.08,75.0,15.0
20241001000000021,10589,E,2024-10-010,3,128.52,385.56,100.0,40.0
20241001000000021,10592,E,2024-10-010,1,175.68,175.68,125.0,40.0
20241001000000021,10589,E,2024-10-010,1,154.61,154.61,95.0,35.0
20241001000000022,10518,D,2024-10-010,1,161.22,161.22,90.0,15.0
20241001000000022,10510,D,2024-10-010,1,109.79,109.79,80.0,10.0
20241001000000022,10553,D,2024-10-010,3,84.31,252.93,120.0,45.0
20241001000000023,10521,C,2024-10-010,1,145.91,145.91,120.0,30.0
20241001000000024,10592,D,2024-10-010,2,156.16,312.32,125.0,35.0
20241001000000024,10559,D,2024-10-010,1,124.63,124.63,110.0,20.0
20241001000000024,10519,D,2024-10-010,1,167.76,167.76,125.0,50.0
20241001000000025,10601,F,2024-10-010,1,141.44,141.44,85.0,30.0
20241001000000026,10530,B,2024-10-010,2,105.53,211.06,100.0,45.0
20241001000000026,10586,B,2024-10-010,1,116.83,116.83,125.0,20.0
20241001000000027,10548,A,2024-10-010,1,234.66,234.66,85.0,15.0
20241001000000027,10541,A,2024-10-010,1,174.41,174.41,130.0,40.0
20241001000000028,10598,A,2024-10-010,1,122.82,122.82,80.0,30.0
20241001000000028,10545,A,2024-10-010,1,212.06,212.06,85.0,35.0
20241001001000029,10569,A,2024-10-010,1,166.86,166.86,115.0,50.0
20241001001000029,10501,A,2024-10-010,1,117.01,117.01,125.0,45.0
20241001001000029,10574,A,2024-10-010,1,202.62,202.62,130.0,25.0
20241001001000029,10591,A,2024-10-010,1,148.9,148.9,115.0,35.0
20241001001000029,10602,A,2024-10-010,1,110.91,110.91,80.0,20.0
20241001001000029,10519,A,2024-10-010,1,171.9,171.9,105.0,30.0
20241001001000030,10522,E,2024-10-010,1,125.29,125.29,90.0,50.0
20241001001000030,10544,E,2024-10-010,1,106.87,106.87,115.0,25.0
20241001001000030,10529,E,2024-10-010,1,111.12,111.12,80.0,35.0
20241001000000031,10590,C,2024-10-010,2,162.4,324.8,95.0,50.0
20241001000000031,10587,C,2024-10-010,2,178.87,357.74,100.0,45.0
20241001001000032,10593,E,2024-10-010,1,112.52,112.52,120.0,45.0
20241001001000032,10560,E,2024-10-010,2,123.47,246.94,95.0,15.0
20241001001000032,10584,E,2024-10-010,2,152.84,305.68,125.0,45.0
20241001001000032,10518,E,2024-10-010,1,161.22,161.22,90.0,15.0
20241001001000032,10519,E,2024-10-010,1,188.73,188.73,115.0,25.0
20241001001000032,10591,E,2024-10-010,1,161.41,161.41,80.0,20.0
20241001001000033,10569,D,2024-10-010,2,197.14,394.28,85.0,10.0
20241001000000034,10589,D,2024-10-010,1,202.44,202.44,115.0,45.0
20241001000000034,10511,D,2024-10-010,1,211.95,211.95,130.0,25.0
20241001000000034,10579,D,2024-10-010,2,155.5,311.0,115.0,25.0
20241001000000034,10594,D,2024-10-010,1,175.67,175.67,115.0,15.0
20241001000000034,10540,D,2024-10-010,2,145.42,290.84,85.0,35.0
20241001000000035,10596,E,2024-10-010,1,208.14,208.14,80.0,15.0
20241001000000035,10559,E,2024-10-010,1,136.75,136.75,105.0,30.0
2024101101000000,10527,B,2024-10-11,2,93.34,186.68,115.0,35.0
2024101101000000,10593,B,2024-10-11,1,124.41,124.41,105.0,50.0
2024101100000001,10524,E,2024-10-11,1,137.26,137.26,95.0,45.0
2024101100000001,10524,E,2024-10-11,2,136.72,273.44,105.0,45.0
2024101100000001,10571,E,2024-10-11,1,120.12,120.12,115.0,10.0
2024101100000002,10538,E,2024-10-11,1,148.97,148.97,110.0,45.0
2024101100000003,10504,A,2024-10-11,2,178.03,356.06,115.0,25.0
2024101100000004,10558,D,2024-10-11,1,139.05,139.05,115.0,30.0
2024101100000005,10581,C,2024-10-11,1,128.2,128.2,80.0,35.0
2024101100000005,10537,C,2024-10-11,1,157.67,157.67,125.0,25.0
2024101100000005,10569,C,2024-10-11,1,176.76,176.76,90.0,10.0
2024101100000005,10525,C,2024-10-11,1,149.4,149.4,125.0,35.0
2024101100000005,10576,C,2024-10-11,2,148.52,297.04,100.0,45.0
2024101100000005,10546,C,2024-10-11,1,219.25,219.25,90.0,25.0
2024101100000005,10505,C,2024-10-11,1,181.74,181.74,85.0,20.0
2024101101000006,10518,A,2024-10-11,1,125.93,125.93,95.0,35.0
2024101101000007,10585,C,2024-10-11,1,149.11,149.11,110.0,45.0
2024101101000007,10562,C,2024-10-11,1,180.0,180.0,85.0,25.0
2024101101000007,10556,C,2024-10-11,1,134.29,134.29,75.0,15.0
2024101101000007,10529,C,2024-10-11,1,262.36,262.36,95.0,45.0
2024101101000007,10581,C,2024-10-11,1,150.37,150.37,120.0,45.0
2024101101000007,10521,C,2024-10-11,1,175.27,175.27,105.0,15.0
2024101100000008,10598,E,2024-10-11,1,199.66,199.66,80.0,15.0
2024101100000008,10565,E,2024-10-11,1,97.03,97.03,80.0,15.0
2024101100000008,10591,E,2024-10-11,1,115.44,115.44,90.0,25.0
2024101100000009,10552,D,2024-10-11,1,98.22,98.22,105.0,20.0
2024101100000009,10591,D,2024-10-11,1,201.76,201.76,80.0,10.0
2024101100000009,10564,D,2024-10-11,1,79.06,79.06,100.0,30.0
2024101100000010,10521,C,2024-10-11,1,140.22,140.22,115.0,10.0
2024101100000010,10512,C,2024-10-11,2,137.97,275.94,75.0,10.0
2024101100000011,10522,B,2024-10-11,1,93.54,93.54,80.0,35.0
2024101100000012,10561,D,2024-10-11,1,165.01,165.01,110.0,30.0
2024101100000013,10549,B,2024-10-11,2,144.94,289.88,110.0,35.0
2024101100000013,10537,B,2024-10-11,1,133.32,133.32,130.0,50.0
2024101100000013,10535,B,2024-10-11,2,125.36,250.72,125.0,10.0
2024101100000014,10591,B,2024-10-11,2,186.13,372.26,105.0,10.0
2024101101000015,10576,A,2024-10-11,1,212.17,212.17,120.0,10.0
2024101101000015,10507,A,2024-10-11,1,103.26,103.26,100.0,10.0
2024101101000015,10568,A,2024-10-11,1,135.47,135.47,100.0,40.0
2024101100000016,10541,E,2024-10-11,1,122.09,122.09,120.0,35.0
2024101101000017,10559,D,2024-10-11,1,195.35,195.35,90.0,45.0
2024101100000018,10501,F,2024-10-11,1,124.3,124.3,100.0,30.0
2024101100000018,10534,F,2024-10-11,1,172.92,172.92,90.0,40.0
2024101100000019,10542,D,2024-10-11,1,132.36,132.36,110.0,50.0
2024101101000020,10509,D,2024-10-11,1,139.08,139.08,110.0,30.0
2024101101000020,10590,D,2024-10-11,1,122.21,122.21,95.0,10.0
2024101101000020,10599,D,2024-10-11,1,165.66,165.66,100.0,25.0
2024101101000020,10569,D,2024-10-11,1,150.17,150.17,75.0,35.0
2024101101000020,10507,D,2024-10-11,1,131.08,131.08,85.0,30.0
2024101101000020,10530,D,2024-10-11,1,105.53,105.53,125.0,30.0
2024101101000020,10591,D,2024-10-11,1,161.41,161.41,115.0,20.0
2024101100000021,10578,C,2024-10-11,3,246.49,739.47,90.0,45.0
2024101100000021,10513,C,2024-10-11,2,95.32,190.64,105.0,30.0
2024101100000022,10592,F,2024-10-11,1,126.19,126.19,85.0,40.0
2024101100000022,10527,F,2024-10-11,1,147.7,147.7,100.0,45.0
2024101100000023,10597,B,2024-10-11,3,116.19,348.57,115.0,45.0
2024101100000023,10585,B,2024-10-11,1,104.38,104.38,95.0,45.0
2024101100000023,10501,B,2024-10-11,1,159.81,159.81,105.0,15.0
2024101100000023,10559,B,2024-10-11,1,174.01,174.01,80.0,15.0
2024101100000023,10593,B,2024-10-11,3,188.86,566.58,95.0,20.0
2024101101000024,10561,F,2024-10-11,1,235.88,235.88,95.0,40.0
2024101101000024,10577,F,2024-10-11,1,172.14,172.14,115.0,20.0
2024101100000025,10604,A,2024-10-11,1,197.25,197.25,120.0,35.0
2024101100000025,10547,A,2024-10-11,3,170.36,511.08,105.0,35.0
2024101100000025,10602,A,2024-10-11,2,210.23,420.46,90.0,45.0
2024101100000026,10605,C,2024-10-11,1,106.14,106.14,75.0,40.0
2024101100000026,10538,C,2024-10-11,1,130.27,130.27,80.0,35.0
2024101100000027,10550,D,2024-10-11,1,156.33,156.33,110.0,45.0
2024101100000028,10584,D,2024-10-11,1,166.31,166.31,95.0,15.0
2024101100000028,10566,D,2024-10-11,1,197.9,197.9,85.0,25.0
2024101101000029,10589,B,2024-10-11,1,128.52,128.52,110.0,35.0
2024101101000029,10599,B,2024-10-11,1,207.07,207.07,95.0,10.0
2024101101000030,10548,E,2024-10-11,1,208.58,208.58,125.0,15.0
2024101101000030,10511,E,2024-10-11,2,84.31,168.62,125.0,40.0
2024101101000030,10505,E,2024-10-11,1,181.74,181.74,115.0,50.0
2024101100000031,10587,E,2024-10-11,2,140.54,281.08,110.0,30.0
2024101100000031,10586,E,2024-10-11,1,166.9,166.9,115.0,35.0
2024101100000032,10501,D,2024-10-11,1,119.73,119.73,120.0,45.0
2024101101000033,10536,E,2024-10-11,3,155.86,467.58,95.0,15.0
2024101101000033,10575,E,2024-10-11,1,118.49,118.49,90.0,45.0
2024101101000033,10581,E,2024-10-11,1,145.12,145.12,75.0,25.0
2024101101000033,10549,E,2024-10-11,1,175.26,175.26,80.0,25.0
2024101101000033,10515,E,2024-10-11,2,166.27,332.54,120.0,30.0
2024101101000033,10507,E,2024-10-11,1,80.31,80.31,100.0,40.0
2024101101000033,10605,E,2024-10-11,1,151.63,151.63,125.0,10.0
2024101100000034,10577,E,2024-10-11,1,144.93,144.93,85.0,20.0
